#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14	var_15	var_16	var_17	var_18	var_19	var_20	var_21	var_22	var_23	var_24	var_25	var_26	var_27	var_28	var_29	var_30	var_31	var_32	var_33	var_34	var_35	var_36	var_37	var_38	var_39	var_40
0.001	15.82042953	9.417522118	11.87398286	14.16025955	9.844295241	17.31829231	12.77999301	6.794145129	18.93654305	1.244358353	10.42748944	10.55879322	13.6435254	4.392712301	6.74598702	6.198700099	10.54723328	18.08588773	1.176630852	6.439439356	11.48080303	10.86483883	11.17334636	8.821452039	10.69072849	13.87392233	17.93194532	3.122460834	4.845229985	14.82649258	12.00870324	5.784614521	24.88830983	11.69053145	6.859189414	12.67703448	12.36596226	7.410095758	2.060482699	17.23550707
0.001	9.90947288	23.68915138	12.20491068	8.499657251	5.366348292	7.766050323	13.80130881	6.055862893	24.39732707	7.418389181	15.65304082	9.477761102	14.10093755	20.14126607	5.435416284	14.10933817	8.761124014	11.27010281	2.066761636	3.759597595	8.383364206	9.177848918	16.74074967	7.686832861	8.52560618	25.34171193	12.47108002	7.647955009	11.49423643	4.855934576	3.794390737	5.751206386	23.40495866	2.45507862	7.821824976	4.570818503	13.63861689	22.23218993	2.367981667	20.46260628
0.001	14.06906854	4.505858008	19.76800344	6.133722651	4.077711542	15.52544014	13.37017982	5.749409473	15.79280682	5.727320358	13.41282887	2.211813311	19.49122584	15.48730225	13.33615626	15.54659935	9.87708427	6.680638509	12.49595444	6.57282467	9.331065402	6.230267016	16.0479247	12.4204794	19.66305519	16.12125043	3.779766875	8.795348818	5.355705702	3.118968279	2.909267212	6.598843683	17.83000562	2.864734748	16.22096251	2.297334277	15.00939821	18.6234698	6.390254551	14.48220014
0.001	19.01003474	22.21541146	7.790714185	8.822895057	3.558535435	12.34282366	16.10025842	3.624292258	19.24310683	7.023543487	8.557239848	7.616985662	8.435180076	24.50147894	5.593033521	15.48764063	9.324307652	14.35790309	3.114909867	5.985480046	16.57862208	11.57139794	15.25042306	14.57114308	8.598799186	15.68688701	3.904696596	13.60626902	3.300024555	18.17430868	13.29654997	6.481371431	7.516969551	1.829077534	12.00093637	12.60398176	6.034446084	4.796411957	18.92094831	10.01395398
0.001	9.485094468	13.10729816	13.66330811	6.079907343	12.6993395	9.654518045	6.420958688	4.553594198	24.12515204	5.828112821	16.89892429	9.292853985	7.302468866	22.14893586	9.308522065	17.37589892	5.336740045	14.22603404	11.64350889	4.017878806	26.29013206	5.434328879	16.12402925	11.17565303	14.82798349	6.771104262	11.5742524	11.92960354	6.696404281	14.10854085	3.36807545	3.770759363	23.17310088	2.344608511	12.30179991	4.662754535	15.07626274	14.03202383	3.460277019	3.557554079
0.001	14.65747951	17.15098096	3.149798958	13.13903272	9.001043243	9.067609579	3.368848893	3.430592484	16.80893573	6.022849781	16.67391465	14.51966051	15.44636461	9.63893392	9.10865845	15.77774064	13.21634304	16.34571543	10.6037445	3.267978746	22.22115517	8.238305465	16.90471927	12.01548233	6.434591265	15.27891836	2.752669795	6.647028434	3.412367041	8.592254661	1.636185273	6.832322496	19.6872736	9.30336485	17.55032131	2.628707685	13.67279166	11.4274291	9.476594449	15.74483103
0.001	17.517312	4.254076923	11.85789025	5.67972852	9.263217244	13.06031413	10.51730327	6.67841378	14.70781804	13.99140045	9.217283933	11.42726758	7.905779004	7.557274839	2.257266353	10.57067262	3.165289156	12.5285593	16.08713809	5.557468005	20.48125361	8.30741669	9.968131153	2.079174771	7.77617943	12.23325774	5.919651344	20.12840026	8.425064738	9.574667453	10.96549619	4.238939963	12.31556662	11.91738384	7.946725755	11.70296181	14.54369477	16.19414105	14.69320163	13.16476161
0.001	17.37968462	9.300915494	7.306503594	20.04753818	10.55938769	7.294406383	6.594576223	5.145598359	7.279699707	12.14880752	11.32017963	11.12280017	18.47712087	8.291280876	16.93028015	9.682149335	12.28693142	4.389890631	11.81687892	6.36640894	10.14819475	12.18240397	17.04558445	12.59585871	13.7062391	23.38339077	9.968265149	5.477234128	3.852755525	17.00605624	3.230041347	3.821108966	8.627683182	8.550295887	16.17799461	12.13247258	9.692335891	9.452053654	6.825537266	8.75022297
0.001	11.96384683	24.93555014	15.05930424	5.220683699	8.578972096	13.66809064	3.222177261	6.807460318	15.60504516	3.251287178	11.7923559	12.97418786	11.76813942	7.884014691	16.83873362	4.629399659	13.79925836	8.673070219	8.837963254	5.011212781	24.8491499	1.592081575	12.60633919	3.842012362	15.52921162	15.50664543	11.97518009	18.52908743	10.7282341	17.65467658	10.02304429	3.276480629	12.95287324	13.53780955	9.565349502	8.376489588	17.31993104	6.009406427	3.801928232	16.23789985
0.001	10.1050049	24.66500721	17.85134189	15.68196279	12.49403408	15.75763119	7.633300668	3.996990191	20.71951773	3.269105245	9.368607526	5.471396126	18.55829004	21.93669774	8.917857174	10.87820854	11.43376225	16.2407539	5.798774869	4.216634736	17.61617116	6.318836363	13.8181245	9.438060288	19.02683261	13.46163703	12.82628272	12.82402198	4.719802406	17.07445198	12.53443171	6.391611127	22.6468079	12.54815802	16.57900237	9.054608873	12.84826033	24.11038729	2.632449701	6.635601013
0.001	6.234625743	21.16272454	8.501209571	11.49897532	9.409394748	15.00183301	5.679944261	6.924502412	25.52648289	12.85082707	14.63046708	13.45844067	11.81988343	22.61147792	13.02615907	5.67894061	4.210936673	9.068507447	5.471222229	6.605704978	24.34327436	3.490919197	7.285552531	11.64986065	8.002044303	22.6998201	6.792732555	15.02904298	8.508894412	5.41900907	1.524895247	5.206804382	15.78112059	4.399312551	13.05847171	13.76967462	18.80421309	5.363635265	19.81274104	3.139757737
0.001	11.01848283	21.10310202	2.53265818	7.497704221	13.31580467	6.744638664	6.469308678	3.762532411	10.06225412	10.75273578	16.56145035	3.844934488	9.075224354	16.70944126	19.2895664	3.415291554	10.53445322	16.53994858	11.83338503	4.735885475	19.69820309	2.92029251	9.504834366	9.000359062	19.46532427	4.280539115	2.122842107	11.21511217	13.18295215	7.317344622	11.86913839	5.161837037	15.52240178	3.519177248	13.07486694	11.08096652	11.96585779	17.97797753	7.531851737	5.292129743
0.001	6.999500773	8.896309121	19.46501805	12.09050554	10.43661976	3.273239622	7.513673665	4.158525911	13.46983822	1.163371768	6.170018062	4.686669018	12.47715097	5.745893824	10.51339299	11.33272531	9.319655702	10.70136737	1.764400249	6.591485504	24.31450543	3.038961995	9.686419393	3.612882601	19.23034272	9.086660239	16.57474845	12.9318052	3.166735207	18.23201425	2.299171398	3.00108272	21.50830198	9.163526439	7.187757603	11.14676732	13.21674945	9.020315091	11.61998932	3.172413743
0.001	11.23231593	12.36251524	16.64548067	18.9458258	4.858592934	9.510739578	15.88678523	6.097439269	9.13095974	5.739752902	16.73840656	13.1031723	8.575574465	20.4622934	16.09135164	14.97529844	3.824982964	5.565992731	3.693765785	3.119935027	22.31709969	3.65049256	13.41692342	10.70084658	6.94006316	15.18659879	11.86266903	14.6791567	8.505147087	9.352032782	10.79301875	3.636151722	12.97495137	9.129751556	13.89786551	12.51004139	15.28787789	20.57323647	9.708546627	18.52690032
0.001	19.17282271	14.70570196	5.895147997	3.092901387	9.778241839	16.53061182	9.702015608	6.485666887	20.8534021	10.57374856	11.74726449	6.911818842	14.69369784	8.125587582	19.77492877	5.635157186	12.89524086	12.62738533	14.78253513	4.306452106	11.39331143	9.677603706	11.67909853	4.991248385	14.96929699	16.08030967	15.35142789	5.381406048	11.89977029	7.217089315	2.045038979	3.299339632	18.56142828	9.732205784	10.84240254	11.48749384	8.280725811	13.85080393	9.104412595	4.416451651
0.001	9.394449346	11.38163991	3.287775134	9.390295523	3.911851493	11.36427633	5.345905711	6.57739855	9.28044881	8.152339869	11.20902643	8.49235673	19.93046101	9.34610507	15.65964135	8.070119969	10.26659465	13.76824485	3.368078362	5.095621463	6.97835631	11.82897827	16.18329916	10.62218332	7.284220372	10.21774557	10.99554	14.3063905	6.895300053	14.62011404	8.065035221	4.69972376	18.39754665	3.427039753	14.66262497	12.71777484	12.8496704	12.78490344	14.43518544	5.022448536
0.001	17.68496232	25.88695549	11.98996264	11.97934705	11.56742619	5.16767184	10.45713094	4.750911182	17.11543732	7.309256055	8.455605936	5.663496385	16.54029397	14.66812558	8.082132385	12.39612659	9.285785231	14.12842031	1.343962423	4.10807195	12.72530821	2.887937589	11.67252955	5.002905391	12.42381349	19.1410286	5.436452598	5.934157901	9.524617044	15.21168753	1.01679739	3.458774782	7.669405436	6.668316125	6.445158306	3.302159944	8.697448534	4.361975011	7.607185038	7.57604046
0.001	19.98342088	23.88901072	19.97337304	8.889571755	11.43001067	7.0337945	1.177019802	4.887436191	8.721802848	9.983157527	7.901741506	5.224081569	7.141802137	7.362016669	10.94142034	3.870247145	7.512312747	7.056317204	10.71312438	6.318309284	22.10207553	1.14656384	7.524373296	12.09913917	16.53051738	5.077772347	13.78037085	3.69230699	4.534245712	3.118297837	10.92253837	6.964241626	16.33714388	5.694045907	15.26113198	14.99238249	19.77291517	24.79553214	17.52351033	9.183570063
0.001	7.97090872	22.5094495	4.620089695	4.092680991	13.76108383	9.122744281	11.34102188	3.875978506	25.28649312	7.293173533	7.606850804	11.99475463	15.68809213	19.34286277	11.85171895	5.010094557	11.57639909	6.078859707	8.305786622	4.767395793	8.381650514	10.17091197	11.84196649	2.446637015	16.36905373	17.84902073	11.51603595	10.35702035	11.04558246	6.114096709	12.3589146	5.986810315	26.55281682	13.97049899	13.52093395	11.93658048	16.81893957	11.1173999	7.089935941	3.336868055
0.001	11.29411439	6.964452322	11.76829217	13.86636382	5.744980145	16.51741149	16.64952918	4.394125053	7.825787783	5.889189638	15.15594242	13.12050594	18.92206987	22.22021991	7.019407617	19.16648868	13.47995768	11.56239676	3.093072032	5.11041509	18.29444983	8.94084634	16.02286871	3.22089987	7.183320624	8.361433281	5.687319439	18.94756393	9.337119209	18.35288835	3.253755937	3.398869172	16.34238309	13.47855037	15.01701619	14.18770496	16.5552972	16.34657756	2.409211473	5.088927574
0.001	6.372707532	13.48995605	16.87292787	11.80017241	11.85494503	13.94770268	8.422942682	5.374548865	7.602326934	13.11902395	7.387064405	11.46560193	15.45558956	18.83613921	17.22731339	20.84139961	8.773095537	5.844522033	15.84922043	5.220932876	13.93702705	6.651674459	8.695679924	2.2514485	11.8260678	9.814631133	6.927169448	8.369430913	6.467949149	11.24254171	7.767524837	4.296040723	6.604331918	12.20513887	12.84614368	10.49035596	18.28036157	21.12825307	11.35052118	12.48344447
0.001	9.798483274	6.28153291	7.351103517	19.17101597	13.92496932	14.96125786	15.65007846	3.23909094	15.59652271	6.76828529	11.86388169	10.65093212	17.44226858	18.72330949	7.224618643	8.345817857	5.495244459	5.204276617	6.724233998	5.879241699	11.88641197	12.07304628	9.406004616	9.115187857	18.74004123	6.714130085	10.44799031	19.74845303	11.99562969	5.262430455	2.218063718	5.737843601	25.46215544	12.39069954	17.29269759	12.77211167	7.540749796	21.61823416	15.28104951	20.23278043
0.001	12.18631578	19.84837641	7.293150778	14.74553294	6.044967733	11.72428333	12.41492224	5.415952081	8.14614944	10.76306941	15.97751345	12.58803338	16.68012275	22.31907504	12.63172642	5.506530428	3.980611845	17.60448674	7.645292243	4.130156041	16.49833196	5.64075612	12.13591912	7.848175305	13.30454597	10.04376393	4.373137135	5.864065231	6.114640218	8.093972682	13.33591672	5.406457524	22.3261554	8.115721311	13.09966165	2.976070526	19.5853727	6.244024568	2.69878881	10.32797986
0.001	14.64924086	9.32350311	11.37245916	16.18518026	4.145046474	4.151841399	16.78013079	3.833435732	24.25783183	12.06793915	10.98223396	11.63217641	17.56222866	6.831836801	15.1755434	6.683355754	9.802957111	15.92489863	10.36690197	4.874898203	12.2926209	8.561893398	9.07945957	6.151927905	15.4027083	25.77441622	16.7789904	5.331825625	6.544181254	10.99327011	14.32125479	5.053093122	10.11380539	12.45080906	17.9498056	9.886415501	10.80697136	10.47424701	15.90662166	9.948626447
0.001	14.99841945	24.04487675	9.833808966	8.067115829	13.77439723	15.37520091	10.53385539	6.549529589	19.45145746	11.20027646	13.97377429	6.77983628	13.70242185	6.523041002	10.43560082	11.75283891	9.168904512	12.34663249	14.18999193	6.782077693	11.09184525	4.1691785	16.46830662	11.67553473	18.73664472	22.5110379	12.67647997	7.706133697	7.652837802	11.94843728	8.08956336	6.291808405	7.237394562	7.839340507	17.20448705	6.514442323	12.0206429	25.83776901	4.341933785	17.77383446
0.001	11.85418918	16.21940069	16.92584862	13.53792702	12.31334679	13.21401032	11.082928	4.437151532	12.22924208	7.252541012	8.811333703	8.759346626	16.52961958	7.234334815	14.82896189	18.69175593	10.0640728	17.30400303	4.118276965	4.873411157	12.55985649	6.293063967	17.88757729	14.30162802	19.603416	8.77657347	18.01184858	17.63692478	7.476621105	4.505306669	6.746333218	4.365692255	6.588980627	10.79119272	15.87580591	4.621617993	9.939057327	17.20011869	12.25701617	20.68747711
0.001	7.099088707	8.277971811	11.01348108	11.44602886	12.05454109	18.51397372	1.683630461	4.851278224	17.53849423	9.366382461	8.618356765	6.553705335	12.90121468	16.32549453	14.07616225	6.625745024	13.83933806	7.339763747	3.318201668	3.331081884	17.03320549	8.640023734	8.069563907	12.03460053	8.635642393	5.096629949	16.42834701	9.952017608	3.235726226	14.90542289	10.14103183	5.249122478	18.59059508	5.705368284	15.84118403	12.18587267	10.9372213	12.0802246	4.744406688	12.55917157
0.001	7.789786658	17.03533171	18.0635769	5.578614575	5.798317761	12.96267616	6.10202532	4.498047133	17.86618696	1.046661942	17.49165985	12.40891327	10.3720653	23.82286625	10.45941467	10.08834985	11.79613846	4.032651741	10.14692494	6.825888733	9.990110443	12.19543491	12.66033246	9.716345733	15.81050433	20.43222082	2.060159363	5.305499639	4.563956073	11.48754496	10.37854024	3.409386171	24.0338887	4.500143361	6.517765655	5.500969592	7.805567812	25.77884836	15.42693292	9.236608082
0.001	19.89470676	25.28919723	8.448997623	13.75494729	10.31423721	18.46776721	15.2909306	3.641337369	18.76417885	7.721442406	15.93344283	11.79324909	19.54018181	19.76541644	16.47071139	19.44030508	6.869622044	12.55106719	2.387182635	5.678625601	15.95484217	13.75663577	14.01089563	5.243932828	16.28550253	25.75531233	3.745575629	3.530779131	13.98951418	6.92861601	16.81843642	4.531203148	18.19453204	3.775149089	6.64635394	6.293438911	7.01797203	23.62162319	19.99303977	14.07592889
0.001	19.7369528	9.241209753	16.4549128	9.454700243	8.919820699	8.731200355	10.95016083	3.20548057	10.69281757	12.61103611	13.68004861	5.372636391	18.74559141	22.57885747	19.53583217	19.37805843	7.998436848	10.27777816	11.49798089	4.845179208	10.22485695	12.85746996	6.915427041	3.381795632	13.08555249	12.06860708	3.098907738	12.35549448	9.631553144	11.96345152	8.610040862	4.065021576	26.10495435	1.971857051	9.014485711	14.15426081	12.18276188	9.806357563	4.554463395	3.151924089
0.001	6.20581767	4.095210132	16.31951804	17.01596725	7.689871538	6.021413242	1.712604702	3.135036642	22.4598142	6.083159016	17.90288802	7.591277325	14.67585834	18.80587549	14.85033914	20.71935365	13.00389208	10.9121074	8.404657243	3.4294101	26.11234378	2.520103065	7.466421694	10.31394738	6.870547762	24.57359431	8.123967495	5.744145835	5.384583204	16.82407295	6.031121692	6.406499763	12.17929755	1.752143911	16.66018805	3.999748107	6.50507903	10.42124424	5.363038881	14.28250953
0.001	10.74956058	9.166522595	16.72977942	8.183764126	13.04229371	18.60834229	16.35856019	3.157734335	10.78456303	10.53989257	16.66257102	14.83747268	14.37077967	19.43541425	3.593958577	5.679122029	3.923879505	6.377612009	11.45760015	3.300916919	22.55474047	3.611725167	13.59977543	2.100876361	12.28978272	22.30387955	6.451450079	9.852435331	5.738823128	5.920445106	5.629500502	4.978190108	9.077177113	11.07385864	16.28113377	13.21398758	15.49135115	5.380419456	4.193425097	14.23098422
0.001	18.30502538	7.338801039	10.56750185	14.97063297	11.90576664	18.76807789	1.337821758	6.951809466	13.58121249	4.568177927	17.59807095	10.01996025	7.915166653	5.686638937	18.86124695	16.86007763	3.270069177	16.20484031	2.097648356	3.631988595	9.160010509	12.6673055	7.012444124	13.90529482	11.73006142	19.34729337	18.14632816	4.653029414	9.531608375	18.71779665	12.73789079	4.065238203	13.93692061	10.02391039	6.521501087	8.394620687	19.92580141	10.63049318	5.307627072	17.7517388
0.001	11.15071254	13.79531745	16.0917941	18.32572161	6.741163545	4.779005393	2.641502136	5.80408887	8.485152976	7.419042072	15.56333161	5.815073	19.64513932	9.774928718	18.345794	18.5334853	8.418863765	6.119846059	15.98845843	6.575861801	24.51641137	1.83553498	16.80214563	4.280832836	15.95255447	8.480456096	7.412071514	9.361986742	9.824335728	6.203042308	15.75449669	5.342714694	17.09323593	2.501927752	7.127075646	11.37514378	17.83420196	7.051660808	17.1597997	3.646185871
0.001	6.596679419	16.99641018	2.840815311	4.425844229	7.303898051	17.9865185	10.99879539	6.538897892	23.09819389	11.97579574	12.52762841	14.80785137	19.87824121	21.30389914	5.240219546	6.893310616	4.905156847	13.54774003	10.58202404	5.228612421	13.04066751	8.128196217	14.60399757	10.26436881	8.976971453	10.87168971	4.097640205	10.67621439	4.67289765	9.029632953	14.50890505	5.891445679	9.16570384	11.53602059	17.38634955	12.30941626	15.41653555	13.80675282	18.67253314	9.816219066
0.001	11.53722938	20.96461537	10.66812055	16.48496019	6.241208033	3.515912508	6.278757388	6.38081256	26.05383331	8.000307491	15.36950947	6.294831052	19.1570569	17.30593322	13.18808839	19.46810961	7.928554997	14.26050144	4.157336546	5.802176564	14.86095429	3.020936084	7.200551644	9.301266627	13.53468177	18.49580004	6.418674802	3.554036632	13.41156399	13.44043992	5.813833828	3.900639985	8.435630129	9.605137098	17.89308084	11.39139458	14.54566742	13.29913557	5.926211017	20.69832109
0.001	7.410476642	6.654826521	6.065808929	12.22514476	6.978114538	8.479076708	16.69347524	5.055580047	14.04570561	5.049286974	10.3399761	8.652811721	6.120186936	10.99693132	16.08840892	12.39191458	5.946716212	4.666545803	7.019114932	4.900276727	10.2863682	6.704832276	11.28007224	4.108755065	18.24319668	20.4541649	14.07282571	15.67272618	9.644463301	10.167706	6.060172789	6.266142328	20.78829914	8.192381626	7.730305862	7.707356365	12.81829679	25.74005904	14.21332032	4.676394884
0.001	10.70051048	13.48488828	8.48740743	19.43941306	7.862039742	5.569491563	8.077791927	5.043981918	21.94335954	9.382152109	6.838120694	6.80396633	15.85836919	22.95312074	18.89655728	11.8569458	6.319616208	12.98565503	5.407270555	6.095832349	15.81621855	3.399771283	16.17951441	9.751216066	7.752079483	16.01269866	16.6067599	16.27960337	7.981622789	10.36640934	6.110589418	6.084273139	21.20221551	8.399348739	12.68725906	9.062960825	7.190684835	22.39764535	4.095500048	18.22703433
0.001	19.28260254	18.29958937	2.966468399	4.242548398	7.587933097	18.18271185	14.6755372	3.199700747	16.70384094	10.92562461	9.684166167	14.05374753	11.31469941	7.016960086	11.10115608	11.0967798	5.669060587	5.914465197	1.985102632	5.209029364	11.23382606	2.612051603	15.59943973	7.86137474	18.58110761	17.85145941	16.03698487	14.86839503	9.751492434	15.05959407	6.884582105	5.840462685	24.50226676	3.92714246	8.495239801	12.92435169	8.893223952	7.151855511	16.47275434	13.8531929
0.001	18.26084193	7.149521495	4.741008588	16.33686663	5.804043949	7.639388981	3.575716258	4.29810048	24.12177232	5.38965011	10.98166432	9.033088608	9.037637882	24.40049438	2.018678469	11.8475549	11.68264582	5.409161765	12.30602926	5.821519275	7.703044267	7.156170799	12.20047701	10.27247152	10.02405251	13.71658984	2.233614532	8.427548793	5.264506533	14.09939709	13.99636296	4.333415412	7.025595992	2.567462973	16.96769324	9.35432953	8.221818272	4.242022307	5.046917439	7.552247705
0.001	12.46433501	13.33529844	7.640551481	7.458179863	6.563180128	10.5541047	14.60662593	3.307411382	22.47025881	11.43832926	13.71798381	14.26676447	7.618336411	13.7657044	6.036332909	15.97680159	10.93123844	7.951612895	14.41206998	6.034507286	12.92279409	2.706612014	12.70716646	4.985104057	16.76031238	25.67585184	2.200767869	20.27832404	4.71155825	17.91169887	7.514816595	5.986321543	17.13159707	7.0287163	10.41248965	12.3795057	9.950710001	17.87945191	14.72963538	3.485578713
0.001	18.728214	9.221667	16.70975777	11.57942077	8.847461379	3.034988819	13.77887586	6.653266842	15.22807626	3.983458658	11.95308882	14.12927167	12.20732869	22.14363847	16.02784567	6.1294506	3.54057083	11.47182624	4.151092844	3.587055125	25.16463998	6.895319674	13.80873615	7.51243622	18.72316076	20.95331413	11.91024965	10.23344742	5.60220502	6.790784458	11.58742073	4.086232188	22.53596081	10.40290634	13.77475303	3.217185246	15.86455711	24.38629695	7.163411999	19.60588467
0.001	13.46804583	16.45775774	17.41389077	15.83375357	6.356242271	10.00165903	8.951800462	4.349721752	22.56672292	8.003650373	14.7060131	2.18122214	6.46935011	21.74129385	19.4812663	10.4216323	11.65017871	12.19581555	10.38424489	6.693935257	13.55274636	1.45427789	16.5472536	12.37949712	8.211740572	15.60767944	15.47180685	18.47235095	12.99880211	15.17441543	2.400944917	6.125788781	12.10342872	1.424978557	6.688200169	7.349292324	8.522489578	24.89586024	16.67346015	14.6737494
0.001	15.36860536	17.70668327	4.709489096	8.851771744	9.113180898	5.816664371	8.663537521	5.418669054	14.36843456	2.248641542	7.492498925	4.307085202	6.241323215	20.42617227	2.534365138	5.954554921	11.62269611	6.351889988	10.73720888	3.340631753	25.19761937	12.12217016	14.14714864	11.69807651	10.79330239	19.39476277	19.13132421	6.406929604	9.548347846	12.11265691	4.236666295	4.563439514	26.92072053	7.124847101	12.84927893	7.657789109	9.747605551	19.95743893	8.190291381	12.94943541
0.001	9.308223223	8.894995808	5.050658934	14.69545287	12.48429513	5.18558527	2.149862317	4.342661582	17.71339115	9.904346987	16.9632702	6.854380956	11.61392508	7.071615016	7.356771018	17.22977251	6.484704211	9.244654273	10.67772696	3.919993932	15.67523677	4.130321749	10.44849844	6.433546778	11.08262634	25.56816084	12.92716765	3.25321451	3.05902068	18.43467922	4.947831624	6.098639613	14.91134247	4.275036295	10.32952338	10.67461609	19.39927772	5.970218711	17.80397494	16.06904689
0.001	16.85557684	6.086287783	9.176517904	16.35194493	3.758790951	15.72925652	3.660315199	3.464223625	18.45189787	11.03564507	11.01498918	10.44816176	8.738381718	5.898036381	2.053161611	4.111138755	11.58528156	6.600758565	7.176121839	4.421613529	20.27645343	3.798464311	6.099551981	9.392463076	14.69286071	14.83420468	12.59270307	6.418577224	10.6875082	10.64829385	8.939580136	6.15847658	24.39886312	7.626339087	17.06903475	14.0258778	8.600818949	18.2186647	8.149670725	9.366854521
0.001	10.3105958	4.671574958	10.12156787	16.10753183	12.44808599	4.013110708	15.78877542	5.988294315	26.85184228	4.322554561	7.975799433	4.573671688	9.770218433	18.0128422	8.599944192	19.99602994	6.191329638	11.2719417	8.925212707	6.031633703	9.797206286	3.509040763	10.257863	2.477746674	17.04260186	25.10130198	7.269818134	6.514687067	12.49166709	18.69991651	6.564120438	4.457913947	11.96704613	3.377791368	8.731498082	7.134752944	6.829902544	22.29142715	19.58727788	9.930024613
0.001	14.1073491	21.62961901	9.565952241	18.80220895	3.777700736	15.97307508	16.49247251	6.897198713	12.39516277	12.46162781	8.559458437	2.470304351	19.0016054	11.15564154	15.13682984	10.50376065	10.23516023	4.363226217	13.73084942	3.20488139	18.84374232	9.58406276	6.0214629	7.570936825	11.63316296	24.62251043	2.470382625	17.392114	3.315842993	18.55288496	10.8069679	6.291382498	20.6696692	4.802555802	17.6926626	14.29457863	6.213862799	5.972018962	2.709161422	12.58672705
0.001	18.48853226	6.329665628	15.75136817	17.90399819	12.94809829	14.66546463	14.44679864	3.050685403	16.09345455	3.415000203	6.526175744	10.64175649	9.68629527	24.74295454	3.668000956	18.2092046	8.076935418	17.40155195	8.787662614	5.928981502	23.04873099	10.96770278	14.22924536	14.97880213	7.460562586	10.75354984	4.245718229	4.124842183	12.98006977	7.737044674	9.0244342	3.31521805	10.947023	6.826333934	13.99778312	5.987315795	8.887858986	22.85239973	12.95426089	10.44695365
0.001	15.75245974	16.52606987	9.318721813	15.41189023	6.216702091	4.784281003	3.252236855	3.18644539	23.78630916	6.401819788	14.44991408	9.275010497	6.561499063	18.56947963	9.126141583	18.62121978	6.027401679	18.81348502	2.840652801	5.204318547	11.35657916	11.68127817	17.39425087	2.051004582	7.293496925	23.49205631	8.63558411	7.835111426	7.890050333	7.295925066	15.95588283	5.519522671	9.414481953	7.794453786	12.17539965	5.757577309	13.09107037	15.46554976	3.836088305	8.61720795
0.001	12.78946576	23.95848364	10.57679823	7.20578854	5.707590932	15.26672664	11.32689846	4.351963043	12.37695456	2.339762617	17.51879606	5.592784189	16.82789192	15.3627506	11.67332393	9.330197596	6.918516679	12.57537403	16.54365257	6.765956676	10.02341054	8.322978855	8.437287381	6.911686681	14.4256779	8.037434375	2.025395896	12.99883496	6.195362567	11.76361598	15.97906472	4.635759477	6.060465992	3.74396694	9.563685694	2.771934381	9.798668616	12.78493848	6.714709503	17.37571341
0.001	10.72706104	12.73693417	5.79371475	18.40089576	10.28917523	4.296578266	10.40323252	3.782743818	21.24265589	8.488596157	12.40435954	11.64298109	12.37294208	25.22874618	6.910428393	4.731903049	6.643984545	7.014941713	12.93082331	6.463969431	16.45924813	11.46775992	15.64302642	6.86331317	7.613561767	10.88578119	11.97852247	20.89850227	6.423184853	10.80951981	3.44290857	5.298752781	20.01985099	2.675475821	9.286642658	4.865406826	18.92860198	10.49152353	10.91942515	12.83075587
0.001	18.87938992	25.50521473	8.809731408	17.08825813	3.181170935	5.154399207	5.712342635	4.115053219	23.59002769	10.9748895	14.63365379	4.97347404	7.705331538	19.56393422	19.65835598	4.292963737	10.45983149	9.025716297	6.050199752	5.627251902	21.92206939	5.26477815	8.298749346	2.43579254	15.93516626	22.54997733	4.455899738	6.598320695	11.64586791	13.56673864	11.19572386	6.322689866	26.94692693	8.136832202	11.17829727	13.73667681	8.840702529	22.77998665	15.38551478	4.124399863
0.001	9.966040513	17.93205834	19.6646499	13.60847445	8.844848654	3.16971586	4.12571925	5.768613021	18.90741881	1.029550507	10.58547336	11.99616832	10.31759556	8.056183921	12.04725569	9.621307021	3.35615984	6.847487311	7.950738342	5.661457933	24.01955825	7.191409383	10.97694746	4.153832563	14.77800713	19.39385137	5.683377425	12.41261063	5.736062047	18.62436769	1.674160877	5.436778385	10.30155481	9.676908051	14.42182022	11.59672014	7.221817947	8.308293463	7.925977553	16.25036414
0.001	18.88325987	7.473039626	15.81465919	12.41471201	6.333573928	5.299779925	9.085023052	5.852809154	25.48529451	7.26132698	15.5026442	11.08659094	12.08004067	9.242482491	12.19490595	14.76894566	8.146187303	16.81087276	3.754332379	3.457033	18.02686838	6.022312184	8.746859419	8.71036273	10.67241949	4.531353872	14.69934235	19.86101253	11.12371663	16.03619225	12.95745979	3.2377612	6.923398167	4.787818235	16.57789768	5.620268889	19.1548447	7.200872358	13.47990193	10.51790621
0.001	6.910194122	18.68019742	6.226047433	4.345679281	8.717558094	8.495226584	8.257341616	5.258423799	14.69781569	10.3780944	7.79135938	6.427771657	17.42650508	9.479224983	8.972504038	9.286070575	12.07385753	8.028789624	9.83388202	3.86279567	18.11467162	2.980728946	14.10437559	10.73179901	9.33688797	19.72287113	13.27580038	11.17556708	9.749628117	17.7733228	10.0529644	6.760406535	9.113274506	8.414964194	7.762648349	9.659873686	9.112377001	5.945374448	4.35514884	4.437820589
