#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14
0.001	9.919333432	5.35664515	17.71986004	5.356932949	9.651515171	11.95624361	12.01389442	5.628192931	17.76233165	6.763706018	14.71133881	5.635561149	15.62160968	10.99864432
0.001	10.97686949	6.294500392	12.39728864	6.219493448	13.92935191	4.168523532	3.281671902	3.837716375	21.6556485	6.822648966	10.85285556	10.31471007	7.473611201	19.8916199
0.001	15.46900745	24.07959567	18.94794571	15.68785669	10.63357859	13.99620987	8.495023462	3.157690722	23.53385897	5.698736304	10.39308734	11.51287368	11.65004116	7.658593274
0.001	17.6640582	6.187671115	4.636255948	6.916858527	12.03020599	8.967428408	11.47712897	5.219037591	8.69372016	6.728683288	8.240915471	13.44410083	16.77197232	13.9910746
0.001	7.878342001	12.71716962	8.740980066	14.72534391	9.301046503	5.968934654	9.6540988	4.102211845	9.725320154	7.01955701	7.427249711	10.94876634	8.498111915	6.106476109
0.001	7.565857928	11.56678179	10.81608935	4.091982204	7.149059627	5.787599085	3.84401241	4.058284583	21.75202702	4.960269005	12.4236314	12.52831834	16.62728614	11.89284506
0.001	17.630541	15.60825432	17.87723412	7.05065187	6.545343493	17.48023302	4.663158755	6.645721068	18.89895456	7.608887431	15.02578362	5.134104156	10.92291932	12.01994651
0.001	8.085164638	8.110526322	18.04512524	16.81573967	13.87619171	17.22051186	13.60505114	6.583479803	21.57008934	4.945721834	6.813204545	8.055693569	13.33881025	12.980444
0.001	11.41217667	21.82519247	10.56532989	12.91998777	10.62086628	7.607202787	15.8645973	5.270461085	17.39631638	2.006935733	14.43242227	5.78934415	7.167197025	17.39091671
0.001	9.606793252	24.74145183	4.862568036	15.32021752	6.947946513	9.558778636	5.604994557	6.874107612	20.72659338	8.335911768	9.787074858	12.40905549	16.15769578	14.05421879
0.001	14.80942761	12.27355193	13.36555005	8.906621588	6.682074031	14.40070824	7.077197763	3.097910197	15.84761475	12.70402407	15.66934107	8.284109298	17.73373822	5.316280914
0.001	15.95756413	6.553037096	6.341415537	11.85850444	12.00460423	13.29685871	6.094966223	5.511109261	10.86067627	7.741906428	13.57675386	7.547219792	18.02292467	8.395166455
0.001	8.187695233	20.07788463	17.5497705	17.3871208	5.205615356	12.6516053	12.96228168	4.563947116	17.53325061	12.8058722	6.279921419	12.71794182	13.44085202	23.62573055
0.001	8.086448271	16.06033305	13.2665789	8.487607461	6.546652215	9.794272072	9.854171416	4.263492417	12.45932129	11.46312227	6.572123163	6.183163707	18.5533998	13.31645185
0.001	14.25660723	12.17352253	4.761493985	13.03087224	12.30162884	11.97259588	7.444780329	3.007531305	10.95869878	10.69952232	10.78422643	4.385841067	18.18338192	21.16838396
0.001	12.8563971	21.72007019	13.04171441	15.56648949	9.368623097	7.885031338	4.715081726	6.675454799	19.26224228	8.628558579	13.73066652	12.71675559	11.66638772	16.90799351
0.001	13.94635121	6.056408345	14.60013325	10.1947243	6.484353533	13.22644614	5.037526029	4.843210075	17.47472873	2.350016011	14.40266605	5.513993484	8.046257422	20.17351901
0.001	11.41666228	14.40690899	10.97538514	11.9453793	10.98045088	10.76332292	8.87321506	5.329321759	21.02895254	5.065690414	13.23443459	11.95718043	10.56301996	5.784633392
0.001	16.62216928	22.88617499	13.05981931	9.501670945	11.7255142	9.356855196	7.935194126	6.779817159	16.04836791	12.24620163	8.369514934	7.272049354	10.32133749	21.03512467
0.001	13.99619911	21.11312764	18.81325926	16.11121416	9.246682692	6.892538397	11.49893992	4.918537525	11.0302991	3.294231584	14.35567853	4.051164444	12.18078074	18.12747347
0.001	7.797054814	12.30183045	7.095794057	13.30763565	6.461717022	13.83507403	8.821154534	3.227654878	24.85559231	3.433247638	10.30546896	13.04565898	18.14733938	5.398662426
0.001	10.67339701	18.1331577	16.74554795	7.175664398	4.112261894	15.17832947	5.881491157	4.204999945	11.7650298	12.92591859	15.31256816	9.555045111	9.061872549	10.29706992
0.001	15.5925936	6.253131951	10.11420513	12.73730976	9.55002294	10.69359898	9.029940951	6.08584862	7.574809253	6.646635323	6.338892072	3.288045565	7.854689224	21.75360555
0.001	17.06702289	13.74835473	9.679535523	18.46055212	11.7612992	6.296788675	10.98313969	5.494612976	23.96995146	10.04753403	12.21506854	4.28588068	18.00758442	10.70889669
0.001	18.76284224	8.653328692	12.27687607	7.339100354	9.439248218	13.03883399	6.346155444	5.109690681	12.21180541	6.17954661	7.749723404	13.16624651	18.37028383	8.065735116
0.001	18.6658078	6.87747781	9.588822747	8.885278625	6.167337678	14.87052918	9.561380217	5.725575318	24.3955163	2.574635195	13.98870573	12.28605915	17.44101215	10.23081261
0.001	16.54547383	7.737569227	10.55154343	4.929584699	7.638435967	16.23084914	5.371853318	3.596309185	17.36554402	8.248576029	11.39361766	4.159297121	10.81348587	6.048688487
0.001	11.46142274	12.06626121	10.3030452	16.84118383	9.13416175	16.56275906	3.432654501	6.590783064	12.61271137	12.14881136	14.4301452	11.36477272	12.44461599	12.42627815
0.001	9.862233214	13.42002128	7.218616427	15.08652632	9.309686977	8.508985259	8.610083379	4.881950087	18.4374314	3.931819744	8.053011921	4.594982084	12.24316035	14.50170417
0.001	14.24147284	7.008759431	13.49979578	9.177991799	13.7492573	8.496820012	8.193927185	4.995574356	11.86573244	6.742007716	9.2584363	10.45083423	9.184968699	24.21520085
0.001	16.51830753	7.364895772	14.35078396	12.41926091	7.923900455	16.54721648	15.37986037	4.470788017	10.55806656	7.658922782	15.41537049	8.221106498	17.08295999	23.16591749
0.001	11.82329703	8.661536247	11.63823322	18.47140257	12.71061358	17.62865347	9.820204919	6.335503296	18.1464579	7.996194122	9.135262008	5.214026856	12.28736333	22.63584801
0.001	17.46960231	23.7301369	12.93862233	4.484543048	10.19736837	17.45171519	9.590955698	4.451337764	20.28319482	3.678704524	14.83219183	12.9644797	9.231575845	17.91032737
0.001	15.94876638	9.377461676	18.65817431	6.497763293	7.086094998	17.54535968	4.835500951	6.663244861	10.08609354	12.86898278	16.28334558	7.810546777	10.74989211	22.05633432
0.001	10.8572795	21.71629762	16.17551816	16.06434768	13.70814215	12.21959501	11.60652148	4.622657705	7.856039305	2.418852417	14.39948631	10.61400535	7.062153112	17.17819529
0.001	15.41558908	6.391407415	14.43894658	19.44028464	8.565889347	9.044480001	10.25709828	4.856093526	9.717922266	9.121582089	12.11230873	5.115609684	15.38244353	6.394493602
0.001	13.15077702	22.78588384	5.836188048	12.11356254	4.004040329	14.90623923	14.94566402	3.136114314	8.158664087	10.30530671	10.49106993	3.428851879	10.94733045	14.06420178
0.001	13.91801298	9.86381275	15.34846772	7.39802449	5.538152723	17.35818763	11.2338161	3.821209723	22.92736477	7.361683659	10.68935629	5.712034797	13.65910165	16.73833741
0.001	16.73452149	14.74020526	9.929273509	8.562322401	8.954454433	9.696607287	11.9100339	3.748309494	18.75891171	4.910054859	9.217627782	10.69888961	18.2161809	12.72595123
0.001	17.76182568	21.75937413	18.23959217	18.81668275	9.504672497	10.19519101	3.903989946	4.093217097	10.62707003	11.5164013	7.615392213	8.050212499	11.89094047	5.693374801
0.001	13.90258028	20.94504868	9.346146494	15.96843857	5.011786874	17.20939741	15.67968495	4.152036737	7.31056634	11.21853129	15.52683934	6.195933542	11.15319624	7.551615396
0.001	7.929571122	17.61168462	14.6206684	18.48272517	9.038286317	6.531349138	3.81056903	4.427952111	8.039439365	10.56456866	14.38811728	7.112849413	16.03626909	15.68578963
0.001	16.25678547	17.34901289	8.711522572	16.09373143	10.914397	13.03164365	11.8610326	4.929783487	9.941946635	3.371906103	11.03570155	7.821773561	11.63373336	8.863044748
0.001	13.523888	6.607370145	7.220868075	12.97400279	7.095453913	6.349194299	14.38250877	4.931376653	9.92379088	6.765281067	14.07450728	10.21078623	9.07874272	11.23424206
0.001	13.9938072	6.647126074	5.856901385	4.685601195	4.578313798	13.27936591	10.61830422	4.725001598	8.21547552	6.035703348	7.954952808	9.969585843	8.341927517	6.308820351
0.001	13.83500827	14.80475769	8.286350429	5.263643812	8.640700763	12.7775425	4.519730302	5.225039336	15.46195011	6.74329919	14.02792005	4.418897868	15.87585597	7.968411072
0.001	10.64637253	21.01576935	10.64633244	17.12137741	7.041946605	9.561988353	11.5147483	6.278305743	16.36378652	11.04377443	9.583657613	7.401482097	13.81566569	24.09536596
0.001	9.42881243	18.65250526	8.639202305	13.24336544	7.806623678	7.254164288	4.714620103	3.934551929	15.80500136	6.006173814	11.1633275	10.95206116	11.96556653	9.022422641
0.001	12.94527012	18.08054053	12.72914959	16.35204814	10.36731441	10.92069069	6.495857099	5.113670474	21.25109245	9.018913985	15.09867815	11.95505902	16.87268798	18.48351914
0.001	13.82003626	16.92997044	6.738820477	15.64776674	9.990617569	15.40032375	6.501823854	6.489151011	12.55946277	7.504375474	7.629902187	6.216532343	16.00149262	15.37344769
0.001	12.63582716	20.54964637	7.372407384	18.0435104	6.369576328	10.66546437	10.42765588	3.611452753	17.21862057	11.40217018	7.983082459	11.54821687	10.95763654	9.138649749
0.001	14.69542779	23.49993335	9.836429471	16.82574819	11.69036607	5.860048582	6.114500745	3.788872983	12.83766295	9.692568107	16.04809425	13.7785339	15.21695941	6.18995282
0.001	9.081886177	23.31609672	16.32326283	13.41785178	9.608800711	16.84077026	15.56531771	5.253146664	15.38969418	5.405146927	12.83796559	3.029108894	12.19658286	22.68228625
0.001	16.41315255	7.177361325	4.628648721	7.541213046	7.231002347	14.89483585	7.421148289	4.722330969	20.2979265	10.36063869	11.16288946	7.498716784	11.65724312	13.66296667
0.001	8.5003839	10.08611499	5.206006829	9.409798332	8.438550462	6.963257042	7.038107056	5.884788626	16.85949056	4.689311822	12.13065646	12.43838276	8.835036068	15.85784789
0.001	10.4900592	5.596199157	10.33592358	17.54378098	13.80948059	6.814982123	5.926373505	6.419875622	17.43484688	5.486280101	16.93754965	12.34511794	13.22418944	23.73199528
0.001	18.02833143	8.099557252	6.484075028	8.5727566	8.16339818	9.672872503	5.948175976	5.575753685	13.79408398	5.094790953	9.46356536	3.562899247	13.09562707	17.14957
0.001	11.67839837	12.48358437	8.965760884	7.113115216	13.22757119	14.79927324	13.65278326	5.863520747	11.21001123	11.92325337	14.54305264	5.822019553	7.869982956	9.460147515
0.001	15.72823921	7.156077573	14.87971381	7.974347616	11.26350295	4.806474983	4.413307724	5.229392559	10.96360696	5.084572674	13.43932212	12.07553576	10.10771822	8.663658242
0.001	16.63268443	7.884993172	12.15642354	11.63213931	11.58712789	6.744149742	11.40130465	6.893263665	24.75998745	5.969263083	9.64819709	3.629726774	17.41501285	11.34371024
0.001	18.14390994	8.472922006	3.979924609	19.10455702	10.10980099	16.44885761	15.42880354	4.721037447	22.08360769	7.672375264	12.92419935	13.41018071	8.501210313	14.43456293
0.001	11.19650833	8.403291434	9.3666729	6.363169462	4.209276778	6.405151407	5.056407814	5.174618371	7.321357267	11.98124608	13.91416957	12.86211981	14.07153411	15.33553829
0.001	13.13569991	13.68001658	9.847417569	6.454740691	13.37239063	16.61390923	8.144493208	6.893431784	11.60382901	3.758730957	9.992076384	13.95633102	14.20792084	18.48357777
0.001	15.69057811	5.723207746	8.118684088	8.071419131	7.410873878	7.667005312	5.798112544	4.451184091	11.98965987	2.232405939	15.87570403	12.55685413	9.993143691	19.05329091
0.001	9.540721827	16.45826868	10.5716367	5.199491127	10.63883159	11.23287137	7.80748585	4.245884054	8.375174015	2.361641994	13.3300589	8.500044509	17.6804991	11.73633477
0.001	12.08142363	19.9075405	10.97803848	4.246994186	4.641477849	8.259893741	12.76855237	4.862072556	18.58229711	12.20580724	13.1500532	13.48289886	9.742459277	21.6724775
0.001	16.01261589	7.426691498	12.98151625	18.36611288	13.11745544	8.235721612	8.78853825	4.410369074	8.4600278	4.590331694	9.825461178	3.65790856	8.570035107	21.04855963
0.001	8.601812271	12.2973101	9.827399189	7.506190901	4.984074226	17.87656277	15.05366141	4.768458234	12.79859434	10.89753936	15.65887535	4.575210173	12.39405249	20.96250014
0.001	15.55993269	21.08179785	16.73695086	7.13578149	5.632706523	13.59658219	15.11546928	5.739809842	21.47584813	12.57952321	6.484717646	8.790053976	9.689814123	5.254769282
0.001	13.79077836	22.83260143	15.13442983	9.145930683	12.22383387	13.74388063	14.3392005	4.878635858	24.21059276	7.937408657	9.096395729	9.431729085	18.69215062	18.93508498
0.001	10.89055071	11.53268261	5.548428987	5.088580762	11.88301398	14.55334152	10.73701654	5.268016634	11.32213841	10.13775459	9.641488358	13.97184888	13.97735771	8.020831537
0.001	14.72117649	8.634004527	17.62933353	17.72636527	12.59675642	12.00823216	15.02671047	4.105757775	15.81079828	7.5785175	13.61706759	7.509623015	18.03295362	11.20468861
0.001	9.07254839	13.9832174	3.646238215	9.945971261	8.649298188	7.449873325	6.6776589	6.437095454	11.04650722	2.126872486	7.075157198	5.546281149	13.83162324	9.91753183
0.001	15.94964215	23.7100077	9.648178912	17.48752468	6.993082246	5.93826886	12.28942366	4.96337497	12.6998239	8.893354166	15.70143845	13.89082919	16.27426749	17.7620829
0.001	18.67021503	23.85768251	9.287628079	15.16705404	12.17981555	10.49194953	5.793639865	4.359629091	8.625057107	4.58093544	12.70842732	13.41054829	15.88905891	13.36115204
0.001	13.48405364	12.90806041	5.874577363	4.933618989	11.55087128	15.20996231	15.04263656	5.439185977	8.658382791	12.45030983	8.374193469	10.26931632	7.220458961	23.38932077
0.001	18.57740958	5.845287479	10.82457021	16.92081434	10.86453381	8.847448336	13.24662072	3.993418528	19.78963033	12.68164786	9.823506335	13.02086968	9.104941415	8.659424016
0.001	9.10972963	18.81967818	17.29967894	19.36560499	4.445305159	4.970190599	11.31728239	6.588871048	16.83413606	10.5045034	6.482744485	7.121255654	7.061636525	23.50753611
0.001	13.20820251	7.129712616	18.55514016	7.87568512	6.937660225	13.68622138	3.660806113	6.230800039	10.14085637	5.978456995	12.34377971	3.36193117	7.859859851	11.21996402
0.001	17.8518242	15.91533275	5.959561035	19.51544774	12.47281543	11.43469264	11.7956517	6.299495826	12.13941403	11.0866492	8.901286303	7.083603138	11.8444462	7.811966767
0.001	18.1227246	14.49956015	8.926490165	4.845307218	11.27032409	4.584868721	3.722366181	4.224205762	16.98107927	3.544419868	10.42989466	12.25167501	15.50869028	14.19774519
0.001	11.74796497	9.174476077	17.80103061	19.64501659	13.63512431	15.29866043	12.30730472	5.944781397	14.6743582	12.28630502	14.39606286	5.987452645	7.960082948	8.625137823
0.001	16.11798165	6.079709641	16.65193343	6.442415196	5.003132846	8.291887653	7.424694846	5.922286991	24.92773205	3.078436695	7.459903953	10.76241741	18.12431422	16.50057614
0.001	17.40334747	22.3261585	9.85313948	11.43077903	6.648631954	9.7066012	15.41691509	6.450918758	10.38582878	4.811548548	12.56066421	9.956118349	10.04039462	11.25560292
0.001	17.01093028	21.79177603	6.426102027	6.619857981	6.059822547	6.90239875	8.821117605	5.636839743	23.80057455	5.777422749	11.82010293	8.427665717	14.97301011	9.696428174
0.001	17.92463628	17.23895809	18.82494674	19.69967025	6.097626157	16.85921864	8.30190957	6.958683794	21.81242278	4.05724456	11.55706396	5.041762957	18.95988777	19.52416324
0.001	11.0985148	13.48796252	14.51756628	12.46385732	5.763838211	7.380069811	9.556917662	4.018210016	22.39743237	2.011976568	9.470495232	5.33969771	13.54757995	19.57692973
0.001	8.683665954	12.67340922	17.91810415	16.32008016	7.72708357	11.68873885	13.21210826	6.861004333	22.26205541	4.237210435	16.08616134	8.949545813	11.10319414	13.60406087
0.001	17.07307441	7.308183492	15.75381274	5.199346925	7.67604759	14.78857808	7.535702211	5.964112032	7.313394101	9.618593813	6.651294707	3.152455729	12.05913759	13.03240443
0.001	17.17529085	16.24766529	17.68394598	6.454475565	7.957957865	8.382509663	8.177141343	5.811380215	7.027672845	2.119387835	6.67719085	7.570509237	13.66764747	9.081125362
0.001	7.314289347	18.37127474	12.97287026	5.554758937	11.68365418	8.167393998	12.91205895	5.858695437	12.4953727	8.027224147	12.04933025	3.281651946	12.0711738	20.19959697
0.001	10.36506558	22.5627631	15.55068067	9.137470431	12.68122542	7.759554314	8.084130757	6.102156366	19.33263205	12.9956794	7.50093567	13.80152747	11.21806547	12.41346017
0.001	15.76014566	23.67020883	17.39498474	10.3246697	4.529079761	7.368123792	12.51106918	5.820880417	24.39498697	2.925108394	11.93433651	3.735550717	11.55865093	16.51041948
0.001	14.43899103	13.03100097	13.99362483	9.699079249	12.97972196	8.640174744	9.244783486	3.768972465	8.382137192	3.790911663	8.299357547	5.155669903	10.42468774	24.69616827
0.001	13.95346444	17.54842653	18.07439294	17.53093537	13.09003919	17.19359132	9.173528332	4.091471857	14.5490837	6.652039225	6.933610294	9.923712783	16.26521613	13.54817747
0.001	8.724148797	8.12377156	18.14462618	13.33370903	12.45959142	4.50687872	6.560000904	4.608027925	15.466815	4.406476722	10.83877899	5.686191264	12.47188857	19.07863983
0.001	13.39848006	14.99332901	18.25143528	16.73853906	8.262422921	5.226776227	14.41089407	4.508716004	13.76021937	9.812147182	12.46531219	3.889540376	18.97185171	10.54507285
0.001	15.97643864	10.40947898	18.67626073	19.50367125	9.280150525	15.04905571	13.89599007	4.307902938	22.72907679	5.873028912	9.302465104	11.73078913	9.232051702	10.97258458
0.001	11.76145503	23.82958455	8.74858074	16.69644952	7.094735492	7.643095732	6.971156502	4.974482245	10.85896301	4.832501047	13.55674281	7.838504045	13.05559399	20.7961884
0.001	13.36550676	6.167513917	13.51944362	18.58571197	6.588547829	14.046652	12.05949466	5.39919393	11.28720473	3.42716371	9.148954502	7.210511849	15.31858553	14.01473823
0.001	14.41689211	24.69040266	18.7879525	9.291730463	12.26628295	8.433481429	11.40579556	3.651878379	18.5100881	6.22926581	16.71454333	13.24455213	18.168731	10.23335242
0.001	9.950495094	14.15833818	7.067675164	14.62192391	11.50438155	8.448569393	12.36358213	4.126437062	17.64807511	5.390237942	13.44457526	5.09299437	13.93012229	13.98334338
0.001	17.11888214	18.16292304	5.762272636	7.868123582	10.04727733	12.25382278	11.58145437	4.739897193	17.93509356	3.870731165	6.487591028	4.548417564	7.926747992	13.67188728
0.001	18.99885026	14.77463243	14.9878048	14.02745004	9.114992649	9.251395487	11.60083836	5.994409557	9.885437388	2.876863661	15.4924043	11.80194777	9.300113649	22.18146194
0.001	14.56613088	9.548469378	8.390277804	8.752390586	8.31282397	4.354973053	13.58576205	4.981271527	12.32234998	2.501048739	13.43746385	10.08182642	17.1375169	17.05671194
0.001	13.38937319	15.6680077	9.322875549	7.146016283	8.137164893	5.62662072	11.75032592	4.321716535	13.61501198	8.792641812	12.65991896	9.38818838	10.96812718	17.38546353
0.001	17.97360928	11.61666246	13.09223604	6.998279601	12.71519553	8.472515516	15.96642285	3.681529745	11.87208597	2.243559381	6.571109326	12.42080001	8.631238819	17.75981474
0.001	17.54620516	15.14794568	6.560681127	7.827618879	6.521757121	11.79941995	8.4490441	5.549475092	12.34460029	2.493034006	14.26273287	4.325461852	14.7266997	11.53989058
0.001	16.95266481	12.1014615	12.61291543	12.49072517	10.75198614	17.03796489	14.92542305	5.521967741	22.81937278	2.072081757	11.60377129	10.17741884	15.41414143	21.19506654
0.001	10.95655341	5.350395203	17.19540059	6.615448901	4.429113423	6.036036379	6.639217865	4.647769626	12.08861792	5.923004729	11.96728233	6.611614781	8.144643512	20.93542587
0.001	16.04004954	21.89659179	4.573267676	15.61337825	9.872527306	10.73948867	9.22730957	5.605097037	14.70898408	12.11425376	6.385919957	5.845553383	12.12265471	13.50326082
0.001	9.287256908	6.381380786	7.381075633	13.20665314	6.123066633	10.50307382	14.18667577	4.347212638	14.26907553	9.158385928	10.93656354	8.927247718	18.55108866	17.07595399
0.001	8.413919189	12.59702101	10.48442073	8.306978506	11.93652301	7.163092682	12.43111237	6.051706931	13.74625746	6.264239635	10.29346633	8.706646247	13.06071561	23.54861579
0.001	18.92804822	23.71270206	17.19144265	11.38612571	10.33532367	6.621568082	4.297962121	3.336293601	10.39354019	9.636403266	8.037419047	8.404657144	13.25117368	24.48176242
0.001	18.31219838	18.11355247	9.257581565	19.51302651	7.716637815	14.22207041	9.24082352	6.590191531	18.02872824	7.042719791	12.40068488	9.176498964	8.76514085	12.80196641
0.001	9.065348748	5.14584838	3.541004404	15.24169961	7.039374837	7.234477941	12.24530316	5.55198614	11.6390383	3.122186008	11.59182467	7.807497683	17.60484661	13.53124024
0.001	13.01794358	12.95158868	18.76726599	8.335138725	5.124036584	16.36194599	6.417271614	4.050196634	14.03140757	3.853410026	16.59009359	5.548938235	18.24049046	9.638215915
0.001	8.197159038	16.25390839	3.646968792	14.70950709	8.62051189	13.7990866	3.048150893	4.177697227	22.22654667	2.308655308	15.93305518	13.75673981	18.89203156	9.980747036
0.001	13.67448052	5.562859016	13.72944551	15.19212031	10.5277467	15.17864295	7.524191776	5.657324386	9.199303403	10.13751458	13.36790017	10.26121914	16.5658657	18.62894699
0.001	9.3512747	8.110784242	16.37565356	15.10427154	7.624440604	13.7206896	12.08905605	5.232485611	10.54697248	11.71566145	12.46652376	3.356618343	11.50716528	14.95179077
0.001	9.153168262	10.4780294	8.679328834	4.498388838	13.45570522	15.86448757	12.30656552	4.899075512	12.29782788	8.874563436	10.96764285	10.05284651	13.2553813	12.36152364
0.001	8.696292975	12.9574113	12.20257571	8.605123392	7.698472803	13.64666936	11.53334127	6.571183046	15.19213259	12.34987253	7.834664104	5.146079413	18.83484261	12.62815461
0.001	17.02449076	15.45515634	8.553642994	19.636498	5.167631313	16.24087337	12.11660075	4.916301865	9.046376371	3.931932589	7.936159801	12.08270006	7.977373947	19.30334299
0.001	12.47505692	11.69975851	13.94930587	5.551885491	10.33751914	13.41158644	5.440894121	6.191212203	12.84511925	4.272314523	9.584150406	9.472750081	7.179039166	5.053768459
0.001	17.12706901	16.25150049	13.29402455	18.07464708	5.350528778	12.29773232	8.335049233	3.119158034	12.36793247	9.134489368	12.47464915	9.899194963	15.53437484	17.28516434
0.001	11.38405379	7.962029405	5.750696289	19.30167572	5.648377701	4.597491398	10.06586506	3.067880272	23.83250045	5.47214449	15.16813793	11.07115051	15.11380162	22.92059738
0.001	12.9389734	8.716116457	11.42905717	19.8699252	7.074656458	15.52079262	11.99379336	3.358357009	16.67877109	8.621971146	11.94541588	12.67145008	8.290631564	6.069164268
0.001	10.84625546	9.182531297	17.55394245	17.95131264	13.91296513	15.24280032	10.87913923	5.084802762	16.11776352	10.01815937	16.95547897	8.066011478	7.377435596	7.5164186
0.001	18.29195206	17.23453906	13.23696851	19.17760549	5.310681539	17.25689322	15.41892051	3.775573891	21.57487652	8.018616952	16.73763389	11.58963134	17.26835924	22.93468229
0.001	12.08460357	23.12137674	14.29830863	18.55992287	10.56589658	13.19482819	7.241963723	3.199016746	17.62179856	3.654885557	9.235221716	9.399019435	13.16126893	14.94960676
0.001	17.30326811	8.49846661	7.706461126	15.00333286	6.822426174	12.99954343	5.104302273	4.286531297	8.021266516	7.550626562	6.988167525	12.52994485	11.19352995	18.19000429
0.001	9.292781307	21.16572603	16.88878213	5.549595935	6.371013149	7.363920566	3.946199076	3.218301392	24.15245117	2.687966842	13.48217873	13.65809122	12.41286805	13.44016344
0.001	18.35950266	7.788127253	18.20020382	17.87949781	12.07259276	4.051952989	13.32972975	4.434597549	16.31958545	6.297305145	9.38220279	9.934439894	14.29680844	15.49683669
0.001	7.707352538	10.23407606	12.45247728	12.49353262	8.391790843	16.1045262	9.826782369	4.579615546	7.458016866	2.411521188	9.463452734	12.20428339	11.20488183	12.25422165
0.001	10.00312594	13.8954656	12.31302197	13.87654127	5.636832308	16.28123048	3.229709132	6.19358599	18.78744365	5.359281119	6.570844686	11.70688309	11.01655995	22.13724008
0.001	10.02534879	20.44222552	15.48463415	8.451083862	9.307320579	9.305665352	3.716045591	6.97997533	22.65214617	9.754425713	11.162232	8.602149428	11.28713835	21.58578096
0.001	9.307472202	19.52390495	17.24469077	6.838127741	11.92700967	15.23494131	8.160232231	5.496637572	11.01954191	4.130467958	6.921112077	13.95854222	13.51506457	16.08576708
0.001	9.751593716	14.5203687	11.47343694	12.657961	7.827244521	4.254016254	5.433644714	5.148390838	19.90949616	2.903719838	13.74558536	8.282830034	14.80834828	24.68327279
0.001	12.74461475	21.23068199	14.67652209	5.530090963	4.796569323	11.3421914	13.0865175	6.122865215	24.11041061	8.996734834	6.77484465	6.23478388	9.040677915	5.412630161
0.001	10.42420398	14.33107559	5.836437271	16.35585856	5.994329332	5.025244654	11.67107098	3.29946856	22.49387388	11.42163819	6.667687368	11.21840882	10.49301243	12.76163996
0.001	9.131176517	16.96444349	17.79167274	4.142669425	7.498087267	16.08438571	12.52635858	6.953494966	12.03760937	6.988125093	7.333322633	7.901742242	10.87455352	16.10079299
0.001	18.90057861	22.38759043	7.680025273	9.050008574	4.357827239	16.43277967	4.860452369	6.375330861	20.29612419	9.958335671	15.76138286	5.728596243	16.9781292	11.72923605
0.001	18.48234745	15.65470178	9.325945264	18.2643182	9.557406437	4.383278155	7.614916409	4.442808234	15.64663282	12.80205813	10.42606328	11.64348466	17.02550969	9.208363772
0.001	14.01193593	7.507788769	3.539752626	18.88685053	8.184478488	6.012218785	13.26521802	5.201290734	9.115450218	9.680940017	12.97436958	6.815904647	11.45171174	11.76185798
0.001	9.051529796	23.31098865	18.6355301	10.48788509	9.480338602	7.601530345	12.53063705	5.785447908	23.31904855	2.069274833	13.34844396	4.103295253	10.81271854	5.965001813
0.001	10.18765794	19.4413368	12.17758913	15.70054165	5.621985642	9.542418003	3.741934935	5.277493201	19.11632243	3.963120532	6.619340743	7.439396401	14.72524526	23.36530839
0.001	18.81449453	18.1699306	5.147819154	16.87346497	10.33479051	17.51710783	4.521201907	4.800340805	20.06262552	10.71267041	9.863344051	8.055066136	9.174511711	24.18892767
0.001	15.42250951	12.23990228	12.54291417	5.266505156	12.45363852	10.3272433	9.933750667	5.337117532	22.15487376	11.18110018	7.802270456	13.73224901	17.02704729	7.144690331
0.001	7.528187652	5.354903247	6.597867195	4.22345874	7.339625163	6.351194821	9.590930636	3.538098994	12.6619394	6.789098769	13.34460237	8.863934608	15.49785874	10.07917901
0.001	16.65531364	15.15038296	7.185067449	16.62449235	12.52286657	17.28586845	5.544794358	3.795818054	18.09409504	4.709697392	16.90873336	11.58645089	7.503621663	23.63486163
0.001	8.650122797	10.57320777	12.83957651	10.49759522	11.55597715	11.53271842	15.85433461	6.202835486	10.2976831	7.989005263	12.432388	3.011624771	16.28226698	19.50668899
0.001	15.86213186	10.33168271	12.92945176	7.680213481	6.742157472	15.64242454	5.386619591	5.234438301	19.25490072	9.481500973	7.19842035	8.514265583	18.34116522	22.90417288
0.001	12.58080786	8.063252417	5.076541617	7.061134128	10.62378474	15.06430155	7.40954378	3.528592707	11.32896635	6.231675607	16.25259731	12.72957958	13.28585285	7.19227362
0.001	9.727055261	19.90965083	14.61028289	19.48860742	8.479014893	16.24207966	11.36566516	3.560805458	20.67011568	4.017671931	16.42039583	11.74648253	15.37554655	8.259490887
0.001	9.151940029	16.19737583	5.383390545	17.84480018	12.408782	4.924074791	15.12838517	4.28912818	7.613629224	10.92609632	13.50920184	7.36737728	17.56445548	20.74231411
0.001	10.42152167	11.30698685	8.686781314	18.49061799	13.55162067	13.70525824	13.90494723	3.438512774	15.29731539	3.973511476	9.027360268	10.2733805	7.048143703	7.819287452
0.001	14.51229485	15.54211911	8.983615803	11.24200341	10.56589149	13.37684949	5.984622577	6.535090402	23.45982934	12.89186425	9.261869441	13.62499743	8.657597607	16.28915685
0.001	11.70623044	10.64144674	18.03604929	15.39990922	7.773342007	4.184656364	12.9317237	3.233392684	18.30766883	9.045629784	13.2269394	4.793103607	7.755638007	9.79335266
